Distance,Fluorescence,Marker,Condition,Time,Replicate
117.352,42.4951,Hoxb9,1,117h,2
118.109,41.7133,Hoxb9,1,117h,2
118.866,40.9643,Hoxb9,1,117h,2
119.623,41.1686,Hoxb9,1,117h,2
120.38,41.7612,Hoxb9,1,117h,2
121.137,41.9066,Hoxb9,1,117h,2
121.894,42.4887,Hoxb9,1,117h,2
122.651,43.149,Hoxb9,1,117h,2
123.408,43.7216,Hoxb9,1,117h,2
124.165,43.7997,Hoxb9,1,117h,2
124.923,43.4744,Hoxb9,1,117h,2
125.68,41.5383,Hoxb9,1,117h,2
126.437,41.2304,Hoxb9,1,117h,2
127.194,41.3563,Hoxb9,1,117h,2
127.951,40.2585,Hoxb9,1,117h,2
128.708,38.7323,Hoxb9,1,117h,2
129.465,38.6531,Hoxb9,1,117h,2
130.222,39.4149,Hoxb9,1,117h,2
130.979,39.7069,Hoxb9,1,117h,2
131.737,39.6015,Hoxb9,1,117h,2
132.494,40.6937,Hoxb9,1,117h,2
133.251,42.5109,Hoxb9,1,117h,2
134.008,43.4903,Hoxb9,1,117h,2
134.765,43.495,Hoxb9,1,117h,2
135.522,41.9965,Hoxb9,1,117h,2
136.279,41.0934,Hoxb9,1,117h,2
137.036,40.6148,Hoxb9,1,117h,2
137.793,41.6126,Hoxb9,1,117h,2
138.551,42.7646,Hoxb9,1,117h,2
139.308,42.8629,Hoxb9,1,117h,2
140.065,43.4134,Hoxb9,1,117h,2
140.822,44.3692,Hoxb9,1,117h,2
141.579,43.5099,Hoxb9,1,117h,2
142.336,41.9413,Hoxb9,1,117h,2
143.093,41.2221,Hoxb9,1,117h,2
143.85,40.292,Hoxb9,1,117h,2
144.607,39.3821,Hoxb9,1,117h,2
145.364,39.2911,Hoxb9,1,117h,2
146.122,39.7002,Hoxb9,1,117h,2
146.879,40.2092,Hoxb9,1,117h,2
147.636,41.7669,Hoxb9,1,117h,2
148.393,42.5965,Hoxb9,1,117h,2
149.15,43.137,Hoxb9,1,117h,2
149.907,43.8105,Hoxb9,1,117h,2
150.664,43.4906,Hoxb9,1,117h,2
151.421,42.2048,Hoxb9,1,117h,2
152.178,41.8555,Hoxb9,1,117h,2
152.936,41.5759,Hoxb9,1,117h,2
153.693,42.1503,Hoxb9,1,117h,2
154.45,43.2904,Hoxb9,1,117h,2
155.207,43.7024,Hoxb9,1,117h,2
155.964,43.3225,Hoxb9,1,117h,2
156.721,43.3233,Hoxb9,1,117h,2
157.478,43.2488,Hoxb9,1,117h,2
158.235,42.5449,Hoxb9,1,117h,2
158.992,42.5418,Hoxb9,1,117h,2
159.749,42.2685,Hoxb9,1,117h,2
160.507,41.2296,Hoxb9,1,117h,2
161.264,38.7441,Hoxb9,1,117h,2
162.021,37.4313,Hoxb9,1,117h,2
162.778,38.0764,Hoxb9,1,117h,2
163.535,39.6932,Hoxb9,1,117h,2
164.292,40.4898,Hoxb9,1,117h,2
165.049,40.2463,Hoxb9,1,117h,2
165.806,40.3751,Hoxb9,1,117h,2
166.563,40.5417,Hoxb9,1,117h,2
167.321,41.6848,Hoxb9,1,117h,2
168.078,42.5568,Hoxb9,1,117h,2
168.835,43.5651,Hoxb9,1,117h,2
169.592,43.2267,Hoxb9,1,117h,2
170.349,41.3933,Hoxb9,1,117h,2
171.106,40.7227,Hoxb9,1,117h,2
171.863,41.1646,Hoxb9,1,117h,2
172.62,41.9109,Hoxb9,1,117h,2
173.377,43.1445,Hoxb9,1,117h,2
174.135,44.1494,Hoxb9,1,117h,2
174.892,44.3762,Hoxb9,1,117h,2
175.649,43.6493,Hoxb9,1,117h,2
176.406,42.4259,Hoxb9,1,117h,2
177.163,40.5499,Hoxb9,1,117h,2
177.92,38.4629,Hoxb9,1,117h,2
178.677,37.7639,Hoxb9,1,117h,2
179.434,38.044,Hoxb9,1,117h,2
180.191,38.2055,Hoxb9,1,117h,2
180.948,38.2002,Hoxb9,1,117h,2
181.706,38.2685,Hoxb9,1,117h,2
182.463,38.5709,Hoxb9,1,117h,2
183.22,38.4718,Hoxb9,1,117h,2
183.977,38.6316,Hoxb9,1,117h,2
184.734,38.8889,Hoxb9,1,117h,2
185.491,39.4981,Hoxb9,1,117h,2
186.248,39.0159,Hoxb9,1,117h,2
187.005,37.854,Hoxb9,1,117h,2
187.762,36.9284,Hoxb9,1,117h,2
188.52,37.1208,Hoxb9,1,117h,2
189.277,37.314,Hoxb9,1,117h,2
190.034,36.915,Hoxb9,1,117h,2
190.791,35.9724,Hoxb9,1,117h,2
191.548,34.9109,Hoxb9,1,117h,2
192.305,34.3091,Hoxb9,1,117h,2
193.062,34.5984,Hoxb9,1,117h,2
193.819,35.3476,Hoxb9,1,117h,2
194.576,36.1581,Hoxb9,1,117h,2
195.334,35.9353,Hoxb9,1,117h,2
196.091,35.7252,Hoxb9,1,117h,2
196.848,35.7739,Hoxb9,1,117h,2
197.605,36.0248,Hoxb9,1,117h,2
198.362,36.6144,Hoxb9,1,117h,2
199.119,37.3972,Hoxb9,1,117h,2
199.876,37.3195,Hoxb9,1,117h,2
200.633,37.0752,Hoxb9,1,117h,2
201.39,36.8065,Hoxb9,1,117h,2
202.147,36.908,Hoxb9,1,117h,2
202.905,38.0144,Hoxb9,1,117h,2
203.662,39.7118,Hoxb9,1,117h,2
204.419,38.4076,Hoxb9,1,117h,2
205.176,36.9009,Hoxb9,1,117h,2
205.933,36.5583,Hoxb9,1,117h,2
206.69,35.823,Hoxb9,1,117h,2
207.447,35.8546,Hoxb9,1,117h,2
208.204,35.9351,Hoxb9,1,117h,2
208.961,37.119,Hoxb9,1,117h,2
209.719,38.1389,Hoxb9,1,117h,2
210.476,38.2344,Hoxb9,1,117h,2
211.233,38.1285,Hoxb9,1,117h,2
211.99,37.6345,Hoxb9,1,117h,2
212.747,37.5601,Hoxb9,1,117h,2
213.504,38.2664,Hoxb9,1,117h,2
214.261,38.355,Hoxb9,1,117h,2
215.018,38.3771,Hoxb9,1,117h,2
215.775,38.2549,Hoxb9,1,117h,2
216.532,37.8478,Hoxb9,1,117h,2
217.29,37.6021,Hoxb9,1,117h,2
218.047,37.1107,Hoxb9,1,117h,2
218.804,36.715,Hoxb9,1,117h,2
219.561,35.7588,Hoxb9,1,117h,2
220.318,34.9765,Hoxb9,1,117h,2
221.075,35.4966,Hoxb9,1,117h,2
221.832,36.3703,Hoxb9,1,117h,2
222.589,37.844,Hoxb9,1,117h,2
223.346,39.1189,Hoxb9,1,117h,2
224.104,40.174,Hoxb9,1,117h,2
224.861,40.5614,Hoxb9,1,117h,2
225.618,39.9259,Hoxb9,1,117h,2
226.375,40.1022,Hoxb9,1,117h,2
227.132,39.9536,Hoxb9,1,117h,2
227.889,40.379,Hoxb9,1,117h,2
228.646,40.2,Hoxb9,1,117h,2
229.403,39.5394,Hoxb9,1,117h,2
230.16,39.3279,Hoxb9,1,117h,2
230.918,38.6203,Hoxb9,1,117h,2
231.675,37.9673,Hoxb9,1,117h,2
232.432,36.5671,Hoxb9,1,117h,2
233.189,35.9285,Hoxb9,1,117h,2
233.946,35.6192,Hoxb9,1,117h,2
234.703,34.7436,Hoxb9,1,117h,2
235.46,34.8209,Hoxb9,1,117h,2
236.217,35.0974,Hoxb9,1,117h,2
236.974,34.8845,Hoxb9,1,117h,2
237.731,34.8416,Hoxb9,1,117h,2
238.489,34.753,Hoxb9,1,117h,2
239.246,34.4356,Hoxb9,1,117h,2
240.003,34.418,Hoxb9,1,117h,2
240.76,34.34,Hoxb9,1,117h,2
241.517,34.1255,Hoxb9,1,117h,2
242.274,34.7447,Hoxb9,1,117h,2
243.031,34.823,Hoxb9,1,117h,2
243.788,34.4529,Hoxb9,1,117h,2
244.545,34.8091,Hoxb9,1,117h,2
245.303,35.1308,Hoxb9,1,117h,2
246.06,35.5325,Hoxb9,1,117h,2
246.817,35.3735,Hoxb9,1,117h,2
247.574,35.1754,Hoxb9,1,117h,2
248.331,35.0408,Hoxb9,1,117h,2
249.088,35.3336,Hoxb9,1,117h,2
249.845,35.3857,Hoxb9,1,117h,2
250.602,35.2622,Hoxb9,1,117h,2
251.359,35.1398,Hoxb9,1,117h,2
252.117,35.4287,Hoxb9,1,117h,2
252.874,35.1872,Hoxb9,1,117h,2
253.631,34.144,Hoxb9,1,117h,2
254.388,33.4256,Hoxb9,1,117h,2
255.145,32.9652,Hoxb9,1,117h,2
255.902,33.5106,Hoxb9,1,117h,2
256.659,34.2699,Hoxb9,1,117h,2
257.416,35.3376,Hoxb9,1,117h,2
258.173,36.028,Hoxb9,1,117h,2
258.93,35.9164,Hoxb9,1,117h,2
259.688,35.6371,Hoxb9,1,117h,2
260.445,35.5235,Hoxb9,1,117h,2
261.202,35.9599,Hoxb9,1,117h,2
261.959,36.0505,Hoxb9,1,117h,2
262.716,36.8925,Hoxb9,1,117h,2
263.473,37.7135,Hoxb9,1,117h,2
264.23,38.0805,Hoxb9,1,117h,2
264.987,38.5783,Hoxb9,1,117h,2
265.744,38.0942,Hoxb9,1,117h,2
266.502,37.6524,Hoxb9,1,117h,2
267.259,37.3342,Hoxb9,1,117h,2
268.016,38.2763,Hoxb9,1,117h,2
268.773,39.0213,Hoxb9,1,117h,2
269.53,39.0071,Hoxb9,1,117h,2
270.287,38.7933,Hoxb9,1,117h,2
271.044,39.481,Hoxb9,1,117h,2
271.801,38.7596,Hoxb9,1,117h,2
272.558,38.7173,Hoxb9,1,117h,2
273.315,39.0902,Hoxb9,1,117h,2
274.073,39.7696,Hoxb9,1,117h,2
274.83,41.179,Hoxb9,1,117h,2
275.587,42.3671,Hoxb9,1,117h,2
276.344,43.2268,Hoxb9,1,117h,2
277.101,43.3177,Hoxb9,1,117h,2
277.858,43.5468,Hoxb9,1,117h,2
278.615,44.1275,Hoxb9,1,117h,2
279.372,43.1044,Hoxb9,1,117h,2
280.129,40.763,Hoxb9,1,117h,2
280.887,38.4838,Hoxb9,1,117h,2
281.644,38.6129,Hoxb9,1,117h,2
282.401,41.1969,Hoxb9,1,117h,2
283.158,43.7348,Hoxb9,1,117h,2
283.915,45.1711,Hoxb9,1,117h,2
284.672,44.4351,Hoxb9,1,117h,2
285.429,41.8451,Hoxb9,1,117h,2
286.186,40.8006,Hoxb9,1,117h,2
286.943,40.7114,Hoxb9,1,117h,2
287.701,41.4655,Hoxb9,1,117h,2
288.458,41.8518,Hoxb9,1,117h,2
289.215,41.4424,Hoxb9,1,117h,2
289.972,41.6819,Hoxb9,1,117h,2
290.729,41.4999,Hoxb9,1,117h,2
291.486,40.5476,Hoxb9,1,117h,2
292.243,39.7609,Hoxb9,1,117h,2
293,39.9689,Hoxb9,1,117h,2
293.757,40.5677,Hoxb9,1,117h,2
294.514,41.1518,Hoxb9,1,117h,2
295.272,41.0848,Hoxb9,1,117h,2
296.029,41.1197,Hoxb9,1,117h,2
296.786,40.7338,Hoxb9,1,117h,2
297.543,39.3115,Hoxb9,1,117h,2
298.3,37.7044,Hoxb9,1,117h,2
299.057,36.942,Hoxb9,1,117h,2
299.814,38.2401,Hoxb9,1,117h,2
300.571,39.989,Hoxb9,1,117h,2
301.328,40.2428,Hoxb9,1,117h,2
302.086,39.3884,Hoxb9,1,117h,2
302.843,38.8617,Hoxb9,1,117h,2
303.6,39.2078,Hoxb9,1,117h,2
304.357,40.6101,Hoxb9,1,117h,2
305.114,43.2572,Hoxb9,1,117h,2
305.871,44.1121,Hoxb9,1,117h,2
306.628,43.3615,Hoxb9,1,117h,2
307.385,42.1608,Hoxb9,1,117h,2
308.142,42.1681,Hoxb9,1,117h,2
308.9,41.8797,Hoxb9,1,117h,2
309.657,40.8539,Hoxb9,1,117h,2
310.414,40.9734,Hoxb9,1,117h,2
311.171,40.8413,Hoxb9,1,117h,2
311.928,40.4982,Hoxb9,1,117h,2
312.685,40.199,Hoxb9,1,117h,2
313.442,41.0782,Hoxb9,1,117h,2
314.199,40.6778,Hoxb9,1,117h,2
314.956,40.1279,Hoxb9,1,117h,2
315.713,40.7972,Hoxb9,1,117h,2
316.471,42.8124,Hoxb9,1,117h,2
317.228,44.206,Hoxb9,1,117h,2
317.985,43.9742,Hoxb9,1,117h,2
318.742,41.7697,Hoxb9,1,117h,2
319.499,40.3531,Hoxb9,1,117h,2
320.256,40.146,Hoxb9,1,117h,2
321.013,40.9401,Hoxb9,1,117h,2
321.77,41.7397,Hoxb9,1,117h,2
322.527,41.5959,Hoxb9,1,117h,2
323.285,40.7335,Hoxb9,1,117h,2
324.042,39.7238,Hoxb9,1,117h,2
324.799,39.2029,Hoxb9,1,117h,2
325.556,39.8361,Hoxb9,1,117h,2
326.313,40.1634,Hoxb9,1,117h,2
327.07,40.666,Hoxb9,1,117h,2
327.827,41.1818,Hoxb9,1,117h,2
328.584,41.2132,Hoxb9,1,117h,2
329.341,40.4988,Hoxb9,1,117h,2
330.098,40.3546,Hoxb9,1,117h,2
330.856,41.5475,Hoxb9,1,117h,2
331.613,42.0334,Hoxb9,1,117h,2
332.37,40.7106,Hoxb9,1,117h,2
333.127,40.1045,Hoxb9,1,117h,2
333.884,40.1604,Hoxb9,1,117h,2
334.641,40.3391,Hoxb9,1,117h,2
335.398,39.8897,Hoxb9,1,117h,2
336.155,39.3419,Hoxb9,1,117h,2
336.912,38.3616,Hoxb9,1,117h,2
337.67,38.3784,Hoxb9,1,117h,2
338.427,39.1933,Hoxb9,1,117h,2
339.184,40.0618,Hoxb9,1,117h,2
339.941,39.3307,Hoxb9,1,117h,2
340.698,38.8816,Hoxb9,1,117h,2
341.455,38.0761,Hoxb9,1,117h,2
342.212,37.9726,Hoxb9,1,117h,2
342.969,38.5338,Hoxb9,1,117h,2
343.726,39.392,Hoxb9,1,117h,2
344.484,39.7854,Hoxb9,1,117h,2
345.241,40.6479,Hoxb9,1,117h,2
345.998,41.0549,Hoxb9,1,117h,2
346.755,40.3733,Hoxb9,1,117h,2
347.512,39.8644,Hoxb9,1,117h,2
348.269,39.1654,Hoxb9,1,117h,2
349.026,39.1739,Hoxb9,1,117h,2
349.783,39.3662,Hoxb9,1,117h,2
350.54,39.604,Hoxb9,1,117h,2
351.297,40.4482,Hoxb9,1,117h,2
352.055,40.5656,Hoxb9,1,117h,2
352.812,40.3126,Hoxb9,1,117h,2
353.569,39.7434,Hoxb9,1,117h,2
354.326,39.1539,Hoxb9,1,117h,2
355.083,39.2454,Hoxb9,1,117h,2
355.84,40.3454,Hoxb9,1,117h,2
356.597,41.605,Hoxb9,1,117h,2
357.354,41.3694,Hoxb9,1,117h,2
358.111,39.3931,Hoxb9,1,117h,2
358.869,37.5733,Hoxb9,1,117h,2
359.626,36.9675,Hoxb9,1,117h,2
360.383,36.965,Hoxb9,1,117h,2
361.14,38.2256,Hoxb9,1,117h,2
361.897,38.8499,Hoxb9,1,117h,2
362.654,38.5891,Hoxb9,1,117h,2
363.411,38.3591,Hoxb9,1,117h,2
364.168,37.7926,Hoxb9,1,117h,2
364.925,36.4823,Hoxb9,1,117h,2
365.682,36.1142,Hoxb9,1,117h,2
366.44,36.6802,Hoxb9,1,117h,2
367.197,37.8572,Hoxb9,1,117h,2
367.954,38.6068,Hoxb9,1,117h,2
368.711,39.7847,Hoxb9,1,117h,2
369.468,40.4344,Hoxb9,1,117h,2
370.225,40.9401,Hoxb9,1,117h,2
370.982,40.2232,Hoxb9,1,117h,2
371.739,39.2441,Hoxb9,1,117h,2
372.496,38.2349,Hoxb9,1,117h,2
373.254,37.6591,Hoxb9,1,117h,2
374.011,37.2827,Hoxb9,1,117h,2
374.768,38.1408,Hoxb9,1,117h,2
375.525,39.5856,Hoxb9,1,117h,2
376.282,40.2973,Hoxb9,1,117h,2
377.039,40.6294,Hoxb9,1,117h,2
377.796,40.4091,Hoxb9,1,117h,2
378.553,39.3034,Hoxb9,1,117h,2
379.31,38.4722,Hoxb9,1,117h,2
380.068,38.4353,Hoxb9,1,117h,2
380.825,39.2081,Hoxb9,1,117h,2
381.582,41.7354,Hoxb9,1,117h,2
382.339,42.9502,Hoxb9,1,117h,2
383.096,41.733,Hoxb9,1,117h,2
383.853,40.4419,Hoxb9,1,117h,2
384.61,39.9328,Hoxb9,1,117h,2
385.367,40.2484,Hoxb9,1,117h,2
386.124,41.2228,Hoxb9,1,117h,2
386.881,41.2788,Hoxb9,1,117h,2
387.639,40.9269,Hoxb9,1,117h,2
388.396,40.2845,Hoxb9,1,117h,2
389.153,39.4593,Hoxb9,1,117h,2
389.91,39.3884,Hoxb9,1,117h,2
390.667,39.3398,Hoxb9,1,117h,2
391.424,39.7508,Hoxb9,1,117h,2
392.181,39.922,Hoxb9,1,117h,2
392.938,41.1872,Hoxb9,1,117h,2
393.695,42.3504,Hoxb9,1,117h,2
394.453,42.2715,Hoxb9,1,117h,2
395.21,41.8627,Hoxb9,1,117h,2
395.967,41.5101,Hoxb9,1,117h,2
396.724,40.3337,Hoxb9,1,117h,2
397.481,39.6064,Hoxb9,1,117h,2
398.238,39.2218,Hoxb9,1,117h,2
398.995,39.8447,Hoxb9,1,117h,2
399.752,40.5346,Hoxb9,1,117h,2
400.509,40.8532,Hoxb9,1,117h,2
401.267,42.4072,Hoxb9,1,117h,2
402.024,43.8076,Hoxb9,1,117h,2
402.781,44.907,Hoxb9,1,117h,2
403.538,44.4552,Hoxb9,1,117h,2
404.295,44.0896,Hoxb9,1,117h,2
405.052,43.509,Hoxb9,1,117h,2
405.809,44.1574,Hoxb9,1,117h,2
406.566,43.9823,Hoxb9,1,117h,2
407.323,42.5106,Hoxb9,1,117h,2
408.08,42.0466,Hoxb9,1,117h,2
408.838,42.5902,Hoxb9,1,117h,2
409.595,43.0617,Hoxb9,1,117h,2
410.352,43.8241,Hoxb9,1,117h,2
411.109,44.2111,Hoxb9,1,117h,2
411.866,43.8495,Hoxb9,1,117h,2
412.623,43.5788,Hoxb9,1,117h,2
413.38,44.4957,Hoxb9,1,117h,2
414.137,45.0981,Hoxb9,1,117h,2
414.894,44.8653,Hoxb9,1,117h,2
415.652,44.4923,Hoxb9,1,117h,2
416.409,44.6496,Hoxb9,1,117h,2
417.166,44.9373,Hoxb9,1,117h,2
417.923,44.4498,Hoxb9,1,117h,2
418.68,44.2268,Hoxb9,1,117h,2
419.437,42.8634,Hoxb9,1,117h,2
420.194,41.7174,Hoxb9,1,117h,2
420.951,42.1163,Hoxb9,1,117h,2
421.708,43.0359,Hoxb9,1,117h,2
422.465,43.7251,Hoxb9,1,117h,2
423.223,45.1285,Hoxb9,1,117h,2
423.98,46.5044,Hoxb9,1,117h,2
424.737,46.1445,Hoxb9,1,117h,2
425.494,45.8342,Hoxb9,1,117h,2
426.251,45.3068,Hoxb9,1,117h,2
427.008,44.647,Hoxb9,1,117h,2
427.765,43.3731,Hoxb9,1,117h,2
428.522,43.7279,Hoxb9,1,117h,2
429.279,44.982,Hoxb9,1,117h,2
430.037,46.2944,Hoxb9,1,117h,2
430.794,47.2676,Hoxb9,1,117h,2
431.551,47.8075,Hoxb9,1,117h,2
432.308,48.453,Hoxb9,1,117h,2
433.065,47.969,Hoxb9,1,117h,2
433.822,45.3426,Hoxb9,1,117h,2
434.579,43.6296,Hoxb9,1,117h,2
435.336,45.2469,Hoxb9,1,117h,2
436.093,47.2689,Hoxb9,1,117h,2
436.851,48.6648,Hoxb9,1,117h,2
437.608,50.2545,Hoxb9,1,117h,2
438.365,50.5866,Hoxb9,1,117h,2
439.122,49.6507,Hoxb9,1,117h,2
439.879,49.2313,Hoxb9,1,117h,2
440.636,47.7141,Hoxb9,1,117h,2
441.393,47.2738,Hoxb9,1,117h,2
442.15,47.5374,Hoxb9,1,117h,2
442.907,47.3123,Hoxb9,1,117h,2
443.664,47.3889,Hoxb9,1,117h,2
444.422,48.4129,Hoxb9,1,117h,2
445.179,47.9389,Hoxb9,1,117h,2
445.936,48.364,Hoxb9,1,117h,2
446.693,49.4898,Hoxb9,1,117h,2
447.45,50.5719,Hoxb9,1,117h,2
448.207,50.1216,Hoxb9,1,117h,2
448.964,48.5415,Hoxb9,1,117h,2
449.721,48.0336,Hoxb9,1,117h,2
450.478,47.907,Hoxb9,1,117h,2
451.236,48.3417,Hoxb9,1,117h,2
451.993,47.5401,Hoxb9,1,117h,2
452.75,46.6382,Hoxb9,1,117h,2
453.507,45.9599,Hoxb9,1,117h,2
454.264,45.9942,Hoxb9,1,117h,2
455.021,45.7586,Hoxb9,1,117h,2
455.778,46.0787,Hoxb9,1,117h,2
456.535,46.0977,Hoxb9,1,117h,2
457.292,46.4711,Hoxb9,1,117h,2
458.049,47.0549,Hoxb9,1,117h,2
458.807,47.3017,Hoxb9,1,117h,2
459.564,46.9634,Hoxb9,1,117h,2
460.321,47.0064,Hoxb9,1,117h,2
461.078,46.6937,Hoxb9,1,117h,2
461.835,46.8493,Hoxb9,1,117h,2
462.592,47.593,Hoxb9,1,117h,2
463.349,48.8967,Hoxb9,1,117h,2
464.106,48.868,Hoxb9,1,117h,2
464.863,49.6321,Hoxb9,1,117h,2
465.621,49.3696,Hoxb9,1,117h,2
466.378,48.4501,Hoxb9,1,117h,2
467.135,48.5929,Hoxb9,1,117h,2
467.892,48.3554,Hoxb9,1,117h,2
468.649,46.9005,Hoxb9,1,117h,2
469.406,45.7594,Hoxb9,1,117h,2
470.163,46.2706,Hoxb9,1,117h,2
470.92,46.5026,Hoxb9,1,117h,2
471.677,47.8619,Hoxb9,1,117h,2
472.435,49.3785,Hoxb9,1,117h,2
473.192,50.6235,Hoxb9,1,117h,2
473.949,49.9077,Hoxb9,1,117h,2
474.706,48.7958,Hoxb9,1,117h,2
475.463,47.6111,Hoxb9,1,117h,2
476.22,45.6545,Hoxb9,1,117h,2
476.977,44.1515,Hoxb9,1,117h,2
477.734,44.2261,Hoxb9,1,117h,2
478.491,45.1655,Hoxb9,1,117h,2
479.249,47.806,Hoxb9,1,117h,2
480.006,50.9135,Hoxb9,1,117h,2
480.763,50.5471,Hoxb9,1,117h,2
481.52,47.4879,Hoxb9,1,117h,2
482.277,46.3567,Hoxb9,1,117h,2
483.034,47.42,Hoxb9,1,117h,2
483.791,47.7355,Hoxb9,1,117h,2
484.548,47.4425,Hoxb9,1,117h,2
485.305,47.3102,Hoxb9,1,117h,2
486.062,46.3905,Hoxb9,1,117h,2
486.82,46.2216,Hoxb9,1,117h,2
487.577,46.7039,Hoxb9,1,117h,2
488.334,45.7298,Hoxb9,1,117h,2
489.091,44.2146,Hoxb9,1,117h,2
489.848,43.2753,Hoxb9,1,117h,2
490.605,43.7361,Hoxb9,1,117h,2
491.362,45.0258,Hoxb9,1,117h,2
492.119,45.3063,Hoxb9,1,117h,2
492.876,45.2463,Hoxb9,1,117h,2
493.634,44.5505,Hoxb9,1,117h,2
494.391,43.7388,Hoxb9,1,117h,2
495.148,43.7058,Hoxb9,1,117h,2
495.905,44.2177,Hoxb9,1,117h,2
496.662,43.8552,Hoxb9,1,117h,2
497.419,43.6781,Hoxb9,1,117h,2
498.176,43.7077,Hoxb9,1,117h,2
498.933,42.9266,Hoxb9,1,117h,2
499.69,43.7013,Hoxb9,1,117h,2
500.447,46.4601,Hoxb9,1,117h,2
501.205,48.3205,Hoxb9,1,117h,2
501.962,49.4905,Hoxb9,1,117h,2
502.719,49.7963,Hoxb9,1,117h,2
503.476,49.1141,Hoxb9,1,117h,2
504.233,47.5965,Hoxb9,1,117h,2
504.99,46.8141,Hoxb9,1,117h,2
505.747,44.6635,Hoxb9,1,117h,2
506.504,44.2403,Hoxb9,1,117h,2
507.261,44.1752,Hoxb9,1,117h,2
508.019,43.1065,Hoxb9,1,117h,2
508.776,41.0223,Hoxb9,1,117h,2
509.533,39.1478,Hoxb9,1,117h,2
510.29,38.5511,Hoxb9,1,117h,2
511.047,40.3808,Hoxb9,1,117h,2
511.804,42.0155,Hoxb9,1,117h,2
512.561,41.9702,Hoxb9,1,117h,2
513.318,42.4363,Hoxb9,1,117h,2
514.075,42.7723,Hoxb9,1,117h,2
514.833,43.9117,Hoxb9,1,117h,2
515.59,43.1872,Hoxb9,1,117h,2
516.347,42.1654,Hoxb9,1,117h,2
517.104,41.357,Hoxb9,1,117h,2
517.861,40.7492,Hoxb9,1,117h,2
518.618,41.2273,Hoxb9,1,117h,2
519.375,41.8473,Hoxb9,1,117h,2
520.132,42.081,Hoxb9,1,117h,2
520.889,41.5786,Hoxb9,1,117h,2
521.646,39.647,Hoxb9,1,117h,2
522.404,37.8321,Hoxb9,1,117h,2
523.161,37.0912,Hoxb9,1,117h,2
523.918,37.9729,Hoxb9,1,117h,2
524.675,40.3146,Hoxb9,1,117h,2
525.432,41.6899,Hoxb9,1,117h,2
526.189,42.0462,Hoxb9,1,117h,2
526.946,42.2684,Hoxb9,1,117h,2
527.703,41.2872,Hoxb9,1,117h,2
528.46,39.789,Hoxb9,1,117h,2
529.218,38.0651,Hoxb9,1,117h,2
529.975,36.791,Hoxb9,1,117h,2
530.732,35.4117,Hoxb9,1,117h,2
531.489,36.2903,Hoxb9,1,117h,2
532.246,37.2529,Hoxb9,1,117h,2
533.003,36.781,Hoxb9,1,117h,2
533.76,35.0986,Hoxb9,1,117h,2
534.517,34.1538,Hoxb9,1,117h,2
535.274,34.9672,Hoxb9,1,117h,2
536.031,36.1509,Hoxb9,1,117h,2
536.789,37.5415,Hoxb9,1,117h,2
537.546,37.5812,Hoxb9,1,117h,2
538.303,37.8528,Hoxb9,1,117h,2
539.06,38.44,Hoxb9,1,117h,2
539.817,38.4406,Hoxb9,1,117h,2
540.574,38.3269,Hoxb9,1,117h,2
541.331,38.1635,Hoxb9,1,117h,2
542.088,37.6674,Hoxb9,1,117h,2
542.845,37.4131,Hoxb9,1,117h,2
543.603,38.7225,Hoxb9,1,117h,2
544.36,40.0749,Hoxb9,1,117h,2
545.117,39.6306,Hoxb9,1,117h,2
545.874,38.0382,Hoxb9,1,117h,2
546.631,35.8076,Hoxb9,1,117h,2
547.388,35.4141,Hoxb9,1,117h,2
548.145,35.3252,Hoxb9,1,117h,2
548.902,34.8358,Hoxb9,1,117h,2
549.659,35.0296,Hoxb9,1,117h,2
550.417,35.2318,Hoxb9,1,117h,2
551.174,35.5454,Hoxb9,1,117h,2
551.931,35.3682,Hoxb9,1,117h,2
552.688,35.1059,Hoxb9,1,117h,2
553.445,35.0224,Hoxb9,1,117h,2
554.202,35.3523,Hoxb9,1,117h,2
554.959,35.0741,Hoxb9,1,117h,2
555.716,34.2885,Hoxb9,1,117h,2
556.473,33.6448,Hoxb9,1,117h,2
557.23,33.3587,Hoxb9,1,117h,2
557.988,33.4206,Hoxb9,1,117h,2
558.745,34.0088,Hoxb9,1,117h,2
559.502,33.5164,Hoxb9,1,117h,2
560.259,32.0118,Hoxb9,1,117h,2
561.016,32.2411,Hoxb9,1,117h,2
561.773,33.7582,Hoxb9,1,117h,2
562.53,34.2769,Hoxb9,1,117h,2
563.287,33.9067,Hoxb9,1,117h,2
564.044,32.8115,Hoxb9,1,117h,2
564.802,31.8269,Hoxb9,1,117h,2
565.559,32.077,Hoxb9,1,117h,2
566.316,31.5797,Hoxb9,1,117h,2
567.073,30.9476,Hoxb9,1,117h,2
567.83,30.6603,Hoxb9,1,117h,2
568.587,31.0518,Hoxb9,1,117h,2
569.344,32.1575,Hoxb9,1,117h,2
570.101,31.7957,Hoxb9,1,117h,2
570.858,31.8883,Hoxb9,1,117h,2
571.615,32.3006,Hoxb9,1,117h,2
572.373,32.1961,Hoxb9,1,117h,2
573.13,31.3063,Hoxb9,1,117h,2
573.887,30.171,Hoxb9,1,117h,2
574.644,28.6803,Hoxb9,1,117h,2
575.401,28.1131,Hoxb9,1,117h,2
576.158,29.4125,Hoxb9,1,117h,2
576.915,30.1419,Hoxb9,1,117h,2
577.672,29.9735,Hoxb9,1,117h,2
578.429,29.7778,Hoxb9,1,117h,2
