"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ica1",8.35232478719987e-22,0.809571565628952,0.455,0.082,2.75726945875042e-17,"Endothelial","Ica1"
"Junb",8.97603426324679e-22,0.806643152715708,0.418,0.08,2.96316843098303e-17,"Endothelial","Junb"
"Msn",1.4913806764135e-21,1.21725279003196,0.782,0.523,4.92334588897623e-17,"Endothelial","Msn"
"Arpc5",2.4902466533495e-21,1.13159996507113,0.827,0.626,8.22080225203738e-17,"Endothelial","Arpc5"
"Arap3",2.49840679083337e-21,0.540927150186554,0.291,0.014,8.24774049789912e-17,"Endothelial","Arap3"
"Itm2a",2.65010716752148e-21,1.76579724668893,0.673,0.316,8.74853378142191e-17,"Endothelial","Itm2a"
"Cenpw.1",3.5060054395937e-21,-0.901992288221514,0.5,0.875,1.15740251571867e-16,"Endothelial","Cenpw"
"Nrp2.1",3.54718881038865e-21,1.38185143644834,0.6,0.206,1.1709979700855e-16,"Endothelial","Nrp2"
"Orai1",8.60089211056254e-21,0.864869938157401,0.591,0.206,2.83932650353891e-16,"Endothelial","Orai1"
"Bex1.3",9.5931422057664e-21,-1.17417649096157,0.6,0.902,3.16688810496761e-16,"Endothelial","Bex1"
"Gabarapl1",1.17073060496957e-20,1.1548211185522,0.618,0.242,3.86481587312555e-16,"Endothelial","Gabarapl1"
"Fxyd6.6",1.21771909626738e-20,1.05720044687356,0.9,0.636,4.01993428059788e-16,"Endothelial","Fxyd6"
"Klf7",1.38984966722305e-20,0.967190360159908,0.536,0.174,4.58817172143674e-16,"Endothelial","Klf7"
"Ccnd2.6",1.80414584218122e-20,-1.46935082183842,0.336,0.761,5.95584625420865e-16,"Endothelial","Ccnd2"
"Prtg.4",1.9198390021363e-20,-1.09720347743542,0.327,0.819,6.33777251385235e-16,"Endothelial","Prtg"
"Rras",2.06913902647683e-20,1.17573368595315,0.609,0.277,6.8306417542053e-16,"Endothelial","Rras"
"Crabp2.14",2.15603376939639e-20,-1.63205676851558,0.145,0.653,7.11749867953137e-16,"Endothelial","Crabp2"
"Dnajc9.1",2.18188218832172e-20,-0.803949295105518,0.4,0.856,7.20282948008767e-16,"Endothelial","Dnajc9"
"Sall4.3",2.20139653315045e-20,-0.792954877041902,0.136,0.632,7.26725023523627e-16,"Endothelial","Sall4"
"Aplnr.2",2.35972720580562e-20,0.80511104725267,0.382,0.092,7.7899314518055e-16,"Endothelial","Aplnr"
"Pmp22.1",2.49387419633974e-20,1.1736069167895,0.473,0.122,8.23277749695675e-16,"Endothelial","Pmp22"
"G3bp1",3.22388348091326e-20,-0.761114421551647,0.709,0.964,1.06426841471908e-15,"Endothelial","G3bp1"
"Hoxb9.16",3.59431297782955e-20,-1.18653387477355,0.055,0.533,1.18655460024109e-15,"Endothelial","Hoxb9"
"Reep5",3.78872419393468e-20,1.03377254142549,0.782,0.558,1.25073363090172e-15,"Endothelial","Reep5"
"Ncam1.10",4.64486320837274e-20,-1.06131358052752,0.091,0.596,1.53336224234801e-15,"Endothelial","Ncam1"
"Cd59a",4.64791683638826e-20,0.714693640133026,0.364,0.053,1.53437030602849e-15,"Endothelial","Cd59a"
"Peg10.4",5.99554142681933e-20,1.24906968073725,0.655,0.284,1.9792481358216e-15,"Endothelial","Peg10"
"Siva1.1",7.35841394096323e-20,-0.790148556149079,0.709,0.963,2.42915961019078e-15,"Endothelial","Siva1"
"Spc24.1",8.37020640528771e-20,-0.831625526978014,0.336,0.823,2.76317253851358e-15,"Endothelial","Spc24"
"Rgl1",8.48232261538851e-20,0.561413185800357,0.373,0.05,2.80018434179206e-15,"Endothelial","Rgl1"
"Gadd45g.2",8.77047363547274e-20,0.787975373006941,0.473,0.109,2.89530875654226e-15,"Endothelial","Gadd45g"
"Plagl1.2",1.12534078472845e-19,1.30566419486284,0.627,0.211,3.71497499854556e-15,"Endothelial","Plagl1"
"Fzd2.2",1.26305165991682e-19,-0.945092055587666,0.227,0.749,4.16958613971739e-15,"Endothelial","Fzd2"
"Itga1",1.82471021860459e-19,0.506939460172643,0.3,0.047,6.02373337365747e-15,"Endothelial","Itga1"
"Efna1",2.46941122597706e-19,0.94215244578621,0.382,0.079,8.15202033919548e-15,"Endothelial","Efna1"
"Ipo5",2.60505433612098e-19,-0.787630099596593,0.409,0.836,8.59980537440258e-15,"Endothelial","Ipo5"
"Pa2g4.1",2.63589134606099e-19,-0.806554041881976,0.682,0.936,8.70160451161653e-15,"Endothelial","Pa2g4"
"Anxa3",3.14287927679389e-19,0.728641520937524,0.373,0.06,1.0375273068552e-14,"Endothelial","Anxa3"
"Tlnrd1",3.62111102569061e-19,0.777461285901017,0.591,0.238,1.19540117180098e-14,"Endothelial","Tlnrd1"
"Pdk1.1",4.04312677282846e-19,1.0424303441824,0.618,0.249,1.33471701024613e-14,"Endothelial","Pdk1"
"Cdk2ap1.1",4.15017925105135e-19,-0.803965801293194,0.509,0.911,1.37005717435707e-14,"Endothelial","Cdk2ap1"
"Ppa1",4.66106606222164e-19,-0.81948179506479,0.591,0.908,1.53871112846061e-14,"Endothelial","Ppa1"
"Rabac1",6.4973719852388e-19,1.1154541607827,0.791,0.531,2.14491243976703e-14,"Endothelial","Rabac1"
"Gm43078.11",6.68977276804496e-19,-1.11740013562649,0.109,0.628,2.208427786187e-14,"Endothelial","Gm43078"
"Cmas",8.17962023570644e-19,1.00858158160345,0.764,0.546,2.70025623221141e-14,"Endothelial","Cmas"
"Hoxb5os.16",8.93595445353523e-19,-1.5055159647095,0.118,0.581,2.94993728420105e-14,"Endothelial","Hoxb5os"
"Sema6d",9.230835053314e-19,0.635968352974563,0.345,0.043,3.04728326780002e-14,"Endothelial","Sema6d"
"Psat1.4",1.07581462057376e-18,-0.936029218063364,0.309,0.809,3.55147922543809e-14,"Endothelial","Psat1"
"Lsm3",1.18585238350218e-18,-0.771421226996738,0.527,0.899,3.91473588841741e-14,"Endothelial","Lsm3"
"Upp1.6",1.36255857685833e-18,0.857114025418012,0.645,0.292,4.49807837392473e-14,"Endothelial","Upp1"
"Mdfi",1.4549077583759e-18,0.585528981112491,0.4,0.078,4.80294149195051e-14,"Endothelial","Mdfi"
"Cenpv.3",1.46574135417525e-18,-0.708024149754928,0.109,0.598,4.83870535840334e-14,"Endothelial","Cenpv"
"Cadm1.6",1.55158634651671e-18,-1.12294883583327,0.2,0.682,5.12209684712098e-14,"Endothelial","Cadm1"
"Gas1.9",1.80939908074546e-18,-1.14167923930775,0.118,0.59,5.9731882453569e-14,"Endothelial","Gas1"
"Etv2",3.85326864873578e-18,1.94597058063723,0.409,0.111,1.27204104632066e-13,"Endothelial","Etv2"
"Ssbp4.1",4.00609855166907e-18,0.954961593436464,0.555,0.219,1.32249325387699e-13,"Endothelial","Ssbp4"
"Ptprm",4.33474329313603e-18,0.550106069522336,0.264,0.021,1.43098545593007e-13,"Endothelial","Ptprm"
"Smagp.2",4.95277500347469e-18,1.02187043257981,0.455,0.12,1.63501008414706e-13,"Endothelial","Smagp"
"Supt16",5.31302684767867e-18,-0.817587936540106,0.645,0.962,1.75393642295568e-13,"Endothelial","Supt16"
"Dkc1.1",6.80703274775344e-18,-0.787054867933134,0.436,0.863,2.24713765068836e-13,"Endothelial","Dkc1"
"Ptn.9",6.81451327754257e-18,-1.29408607853471,0.318,0.741,2.24960712318235e-13,"Endothelial","Ptn"
"Ccnd1.3",8.06862802172919e-18,-0.967094076165923,0.291,0.761,2.66361548253324e-13,"Endothelial","Ccnd1"
"Apoe.10",8.54270050715086e-18,2.22261628236953,0.691,0.383,2.82011629142064e-13,"Endothelial","Apoe"
"Gpc3.7",1.69811959031241e-17,-0.999062993373011,0.3,0.75,5.60583239153932e-13,"Endothelial","Gpc3"
"Jup",1.90868308926017e-17,0.589093754965091,0.364,0.089,6.30094461426566e-13,"Endothelial","Jup"
"Cd40",2.13498193256693e-17,0.705951021687519,0.327,0.032,7.04800235578995e-13,"Endothelial","Cd40"
"Tipin",2.18349580870171e-17,-0.805366164195293,0.436,0.851,7.20815636368607e-13,"Endothelial","Tipin"
"Hoxaas3.15",2.25255516810448e-17,-1.87615815855793,0.082,0.5,7.4361351209465e-13,"Endothelial","Hoxaas3"
"Cgnl1",2.64830661894287e-17,0.892804867678547,0.527,0.175,8.74258981045419e-13,"Endothelial","Cgnl1"
"Myo6",2.96331987612491e-17,0.638047204286334,0.355,0.056,9.78251157506357e-13,"Endothelial","Myo6"
"Hnrnpf",3.217088093513e-17,-0.713839322436637,0.709,0.936,1.06202512143051e-12,"Endothelial","Hnrnpf"
"Ebf1.3",4.02641467148676e-17,0.824583928512198,0.464,0.143,1.32920001135121e-12,"Endothelial","Ebf1"
"Mecom",5.0198197410895e-17,0.539599977443494,0.273,0.046,1.65714289292847e-12,"Endothelial","Mecom"
"Hoxc8.13",5.27036329249845e-17,-1.05272095563721,0.027,0.427,1.73985233011959e-12,"Endothelial","Hoxc8"
"Sfpq",5.63186715459514e-17,-0.681561991588203,0.745,0.976,1.85919198507495e-12,"Endothelial","Sfpq"
"Cacybp",6.78303391913457e-17,-0.708790717724,0.755,0.959,2.23921515738471e-12,"Endothelial","Cacybp"
"Sri",7.31693312345323e-17,1.12046663166916,0.691,0.431,2.41546596271438e-12,"Endothelial","Sri"
"Hells",7.45708036505091e-17,-0.907128995322183,0.373,0.804,2.46173137011061e-12,"Endothelial","Hells"
"Cdca8",8.09730924181843e-17,-0.822777128113708,0.4,0.84,2.6730837269091e-12,"Endothelial","Cdca8"
"Ubtd1",8.45310964433015e-17,0.657955766233221,0.364,0.076,2.79054055578627e-12,"Endothelial","Ubtd1"
"Cd47.1",8.48041348715088e-17,1.06957666936753,0.609,0.241,2.79955410037825e-12,"Endothelial","Cd47"
"Nolc1.1",8.6577854817596e-17,-0.809558482104279,0.491,0.88,2.85810814323848e-12,"Endothelial","Nolc1"
"Ezh2",9.55845021638296e-17,-0.758034560412553,0.591,0.935,3.15543558543234e-12,"Endothelial","Ezh2"
"H2az1",1.01507869907524e-16,-0.712244089879943,0.582,0.924,3.35097780138717e-12,"Endothelial","H2az1"
"Rcc2",1.32499713819662e-16,-0.736729629639984,0.636,0.929,4.37408055261467e-12,"Endothelial","Rcc2"
"Gmnn.1",1.32731787434183e-16,-0.706304716098344,0.436,0.865,4.38174176677725e-12,"Endothelial","Gmnn"
"Srsf1",1.71076733922201e-16,-0.750851213121725,0.491,0.898,5.64758514023971e-12,"Endothelial","Srsf1"
"Dusp3",1.88189000129068e-16,0.528388578126104,0.345,0.076,6.21249527226079e-12,"Endothelial","Dusp3"
"Mkrn1.9",1.97629881271386e-16,-1.13251680857054,0.327,0.726,6.52415764053101e-12,"Endothelial","Mkrn1"
"Sox2.16",2.36724075029025e-16,-0.98167674147689,0.064,0.452,7.81473516485817e-12,"Endothelial","Sox2"
"Hoxb1.10",2.63134607297267e-16,-0.832613211294043,0.027,0.463,8.68659965609737e-12,"Endothelial","Hoxb1"
"Gng12",3.08518101300956e-16,0.88436029713146,0.527,0.204,1.01847995601472e-11,"Endothelial","Gng12"
"Igf2bp1",3.28972492998988e-16,-0.714193787536155,0.555,0.912,1.08600399388826e-11,"Endothelial","Igf2bp1"
"Rif1.2",3.38211306631269e-16,-0.830332239108186,0.336,0.765,1.11650316545114e-11,"Endothelial","Rif1"
"Fgf8.14",3.57322029561339e-16,-1.20778900073126,0.045,0.471,1.17959148398789e-11,"Endothelial","Fgf8"
"Bik",3.80473442584288e-16,0.631239920059397,0.291,0.033,1.25601892865925e-11,"Endothelial","Bik"
"Tagln2.6",3.97246228500079e-16,1.27103321210475,0.727,0.5,1.31138924952446e-11,"Endothelial","Tagln2"
"Uaca",4.20917277766215e-16,0.71597212175395,0.436,0.121,1.38953211736183e-11,"Endothelial","Uaca"
"Ppp1r18",4.61053288917114e-16,0.629744755727931,0.427,0.126,1.52202911737318e-11,"Endothelial","Ppp1r18"
"Slc9a3r2",5.41401344026417e-16,0.570326837018171,0.309,0.085,1.78727411690001e-11,"Endothelial","Slc9a3r2"
"C430049B03Rik.1",5.71973002645386e-16,0.687974094122788,0.482,0.145,1.88819727633295e-11,"Endothelial","C430049B03Rik"
"Hmgn2",6.27128268814177e-16,-0.713987348027839,0.536,0.907,2.07027584100936e-11,"Endothelial","Hmgn2"
"Timp3.1",7.63381969481638e-16,0.667440294993363,0.391,0.097,2.52007655765278e-11,"Endothelial","Timp3"
"Prcp",7.74611020604676e-16,0.842809848312407,0.473,0.164,2.55714590122016e-11,"Endothelial","Prcp"
"Snrk",9.74211034039431e-16,0.771514009767731,0.518,0.185,3.21606546557097e-11,"Endothelial","Snrk"
"Rsu1",1.22223211096852e-15,0.843536043605049,0.655,0.372,4.03483264472927e-11,"Endothelial","Rsu1"
"Smtn",1.23084891573329e-15,0.621101323254685,0.364,0.085,4.06327844061874e-11,"Endothelial","Smtn"
"Cdca7.1",1.31442566754905e-15,-0.732953262352309,0.373,0.798,4.33918201371293e-11,"Endothelial","Cdca7"
"Snrnp40",1.38708095051551e-15,-0.658279048525395,0.455,0.843,4.57903163384179e-11,"Endothelial","Snrnp40"
"Dpy30",1.44868403020532e-15,-0.689525306507898,0.6,0.913,4.78239572051381e-11,"Endothelial","Dpy30"
"Rsl1d1",1.75150743258865e-15,-0.736070182031377,0.655,0.948,5.78207633646166e-11,"Endothelial","Rsl1d1"
"Adam15",1.91356681886567e-15,0.626285001142717,0.355,0.078,6.31706678243935e-11,"Endothelial","Adam15"
"Dhfr",1.95982655002895e-15,-0.72890906091506,0.3,0.742,6.46977940695556e-11,"Endothelial","Dhfr"
"Fbl",2.24726363878581e-15,-0.675795087630743,0.591,0.897,7.41866672435971e-11,"Endothelial","Fbl"
"Mcm7",2.79914597036024e-15,-0.772950684088218,0.509,0.921,9.24054067735322e-11,"Endothelial","Mcm7"
"Mmp14",2.84613603019605e-15,0.751006564541448,0.5,0.178,9.3956642628832e-11,"Endothelial","Mmp14"
"Tead2.1",3.19044017920432e-15,-0.676726028309871,0.573,0.902,1.05322811195893e-10,"Endothelial","Tead2"
"C1qbp",3.43741681982756e-15,-0.714316097499949,0.745,0.959,1.13476004056147e-10,"Endothelial","C1qbp"
"Gcat.1",3.44168020240706e-15,-0.701554464762892,0.164,0.63,1.13616746841862e-10,"Endothelial","Gcat"
"Matr3",4.12736367217033e-15,-0.672037036390098,0.6,0.93,1.36252529545687e-10,"Endothelial","Matr3"
"Wasf2",4.58844128441538e-15,0.980148856704274,0.7,0.461,1.5147362368112e-10,"Endothelial","Wasf2"
"Rps6ka6",4.60902420105532e-15,-0.556357244331661,0.082,0.51,1.52153106925238e-10,"Endothelial","Rps6ka6"
"Cenps",8.0373709883593e-15,-0.601137233852639,0.145,0.583,2.65329691067717e-10,"Endothelial","Cenps"
"Mat2a",8.29656799764077e-15,-0.707243570112075,0.573,0.938,2.73886302738117e-10,"Endothelial","Mat2a"
"Fubp1",8.86672378298561e-15,-0.616450605599334,0.755,0.971,2.92708285523921e-10,"Endothelial","Fubp1"
"Bex4.7",9.22486432954852e-15,-0.880910813238601,0.445,0.778,3.04531221247056e-10,"Endothelial","Bex4"
"Slco3a1",1.10390889771585e-14,0.504134921636676,0.273,0.049,3.64422405313957e-10,"Endothelial","Slco3a1"
"Ptges3",1.21102935120434e-14,-0.646321880534242,0.673,0.952,3.99785009419577e-10,"Endothelial","Ptges3"
"Prex2",1.2364626548445e-14,0.513678326472261,0.309,0.078,4.08181051617267e-10,"Endothelial","Prex2"
"Mad2l1",1.61610383554503e-14,-0.614769548810719,0.191,0.625,5.33508198190125e-10,"Endothelial","Mad2l1"
"Tenm4.7",1.83168854984399e-14,-0.634893523849867,0.018,0.409,6.04677024074498e-10,"Endothelial","Tenm4"
"Ets2.2",1.85436539280777e-14,0.908929241295147,0.564,0.292,6.121631034737e-10,"Endothelial","Ets2"
"Nop58.1",1.90861474092085e-14,-0.716985450908439,0.627,0.932,6.30071898272789e-10,"Endothelial","Nop58"
"Plekho1.3",1.92998007114741e-14,0.765871439024177,0.655,0.399,6.37125021087184e-10,"Endothelial","Plekho1"
"Mllt3.11",1.94825922778384e-14,-0.77540812895425,0.118,0.528,6.43159336276001e-10,"Endothelial","Mllt3"
"Hdac7",2.54464605573149e-14,0.600510015970349,0.445,0.126,8.4003855591808e-10,"Endothelial","Hdac7"
"Hoxc9.13",2.69524559872403e-14,-0.828194897604172,0.018,0.367,8.89754477050776e-10,"Endothelial","Hoxc9"
"Vat1",2.70610123978343e-14,0.681585138055206,0.482,0.161,8.93338141277307e-10,"Endothelial","Vat1"
"Ldhb.3",2.71606114679951e-14,-0.90609435013037,0.336,0.763,8.96626105781456e-10,"Endothelial","Ldhb"
"Nop56",2.77763715541431e-14,-0.634243073738321,0.355,0.787,9.16953577745373e-10,"Endothelial","Nop56"
"Fam102b",2.85574100820348e-14,0.661113028744155,0.364,0.097,9.42737221628133e-10,"Endothelial","Fam102b"
"Mgat4b",2.96747264829233e-14,0.821869113340263,0.609,0.324,9.79622070654263e-10,"Endothelial","Mgat4b"
"Slc9a3r1.4",2.99834142316304e-14,-0.722419545678442,0.209,0.634,9.89812470614584e-10,"Endothelial","Slc9a3r1"
"Bin1.1",3.3594064449056e-14,0.974727323359312,0.7,0.46,1.10900725559224e-09,"Endothelial","Bin1"
"Tcea3.8",3.54598498531952e-14,-0.73047166429473,0.036,0.465,1.17060056335368e-09,"Endothelial","Tcea3"
"Cdx2.14",3.67054073483037e-14,-1.09392978185174,0.018,0.406,1.2117189073822e-09,"Endothelial","Cdx2"
"Magoh",3.72513983440423e-14,-0.638628960504292,0.745,0.961,1.22974316213352e-09,"Endothelial","Magoh"
"Cd109",5.06091531290682e-14,0.529809650138997,0.227,0.02,1.6707093630968e-09,"Endothelial","Cd109"
"Epha4.7",5.51827775601964e-14,-0.640289114065157,0.027,0.422,1.8216938528172e-09,"Endothelial","Epha4"
"Smarcc1",5.66864749883636e-14,-0.692486838959539,0.655,0.939,1.87133391231586e-09,"Endothelial","Smarcc1"
"Gm266",5.71980181739656e-14,0.517170628533988,0.327,0.064,1.88822097595895e-09,"Endothelial","Gm266"
"Cda",5.82299908706395e-14,0.514760830253712,0.227,0.026,1.92228845862155e-09,"Endothelial","Cda"
"Nr6a1.1",5.82624720167403e-14,-0.555101188228937,0.136,0.522,1.92336072621663e-09,"Endothelial","Nr6a1"
"Cd9.3",7.03835154438215e-14,0.968709970372801,0.518,0.225,2.32350061183143e-09,"Endothelial","Cd9"
"Cenpf",7.61407965476968e-14,-0.869030029121215,0.318,0.763,2.51355997563257e-09,"Endothelial","Cenpf"
"Kmt5a",8.39087743449094e-14,-0.6124335304165,0.355,0.777,2.76999645867415e-09,"Endothelial","Kmt5a"
"Spata6",8.54611370505989e-14,0.60848630820116,0.436,0.143,2.82124305631437e-09,"Endothelial","Spata6"
"Adh5",8.8703927363711e-14,-0.574921149605769,0.673,0.935,2.92829405013083e-09,"Endothelial","Adh5"
"Nmral1.1",8.97695654985031e-14,-0.595267590434489,0.191,0.635,2.96347289623658e-09,"Endothelial","Nmral1"
"Cks1b",9.71385126976533e-14,-0.640193657072126,0.727,0.973,3.20673658117493e-09,"Endothelial","Cks1b"
"Polr2h",1.16241324721593e-13,-0.604081507991791,0.491,0.82,3.83735861170922e-09,"Endothelial","Polr2h"
"D10Wsu102e",1.23160249437663e-13,-0.633955393799545,0.182,0.612,4.06576615443612e-09,"Endothelial","D10Wsu102e"
"Bcat1.2",1.38108769469011e-13,-0.567931837050572,0.027,0.413,4.55924669771098e-09,"Endothelial","Bcat1"
"Naa50",1.52818485690353e-13,-0.665124232182514,0.455,0.835,5.04484384960993e-09,"Endothelial","Naa50"
"Ssbp1",1.5566665234718e-13,-0.590120656927855,0.509,0.888,5.13886752728512e-09,"Endothelial","Ssbp1"
"Suz12.1",1.56955752796264e-13,-0.596368915840114,0.209,0.612,5.18142331131026e-09,"Endothelial","Suz12"
"Hnrnph1.1",1.82957369078126e-13,-0.670276187741613,0.591,0.913,6.03978866800711e-09,"Endothelial","Hnrnph1"
"Trim28",1.92646383434663e-13,-0.624385384837102,0.655,0.947,6.35964240994511e-09,"Endothelial","Trim28"
"Greb1.9",2.04930200406401e-13,-0.729021441054881,0.064,0.444,6.7651557758161e-09,"Endothelial","Greb1"
"Usp1",2.11285227593338e-13,-0.574915217879835,0.227,0.656,6.97494793331127e-09,"Endothelial","Usp1"
"Pea15a.1",2.1958655068671e-13,0.832313238714266,0.627,0.317,7.24899121126969e-09,"Endothelial","Pea15a"
"Hnrnph3.1",2.31542233289813e-13,-0.573627824155579,0.382,0.784,7.64367220536331e-09,"Endothelial","Hnrnph3"
"Ctbp2",2.42114636939287e-13,-0.560177079324949,0.491,0.82,7.99268839463973e-09,"Endothelial","Ctbp2"
"Emb.11",2.46767779209128e-13,-0.867781430719594,0.127,0.505,8.14629792725172e-09,"Endothelial","Emb"
"Mtarc2",2.47954284959909e-13,0.90122463035511,0.655,0.397,8.1854668550965e-09,"Endothelial","Mtarc2"
"Hdgf",2.86944678022679e-13,-0.669765543454587,0.764,0.971,9.47261771088468e-09,"Endothelial","Hdgf"
"Dnph1.1",3.11878214919951e-13,-0.52131956279557,0.182,0.597,1.02957236309374e-08,"Endothelial","Dnph1"
"Foxb1.14",3.17150396791335e-13,-0.788806376274167,0,0.417,1.04697688988756e-08,"Endothelial","Foxb1"
"Hsph1",3.36582693284402e-13,-0.556818302620523,0.236,0.634,1.11112678707047e-08,"Endothelial","Hsph1"
"Unc5b",3.91983225139541e-13,0.871992114002255,0.427,0.132,1.29401502283065e-08,"Endothelial","Unc5b"
"Lmo4.3",3.98639648612123e-13,-0.733987193398253,0.309,0.711,1.31598920799834e-08,"Endothelial","Lmo4"
"Cdc42se1",4.00554474136216e-13,0.887689980740433,0.627,0.347,1.32231043001848e-08,"Endothelial","Cdc42se1"
"Pabpc4",4.52136130736226e-13,-0.512548683634432,0.2,0.596,1.49259179478643e-08,"Endothelial","Pabpc4"
"D030056L22Rik",4.9209103468039e-13,-0.582229150421709,0.191,0.591,1.6244909236869e-08,"Endothelial","D030056L22Rik"
"Plpp3.2",5.87000468450226e-13,0.750221437748216,0.591,0.309,1.93780594644789e-08,"Endothelial","Plpp3"
"Arid3b.5",7.29526913836609e-13,-0.664468457161389,0.164,0.605,2.40831424795741e-08,"Endothelial","Arid3b"
"Lig1.1",9.4245823011169e-13,-0.697902439402328,0.409,0.849,3.11124310924471e-08,"Endothelial","Lig1"
"Pold4",1.08256499264933e-12,0.632457868557017,0.373,0.114,3.57376355373398e-08,"Endothelial","Pold4"
"AI506816",1.16706401510533e-12,-0.652060098153662,0.218,0.663,3.85271172666572e-08,"Endothelial","AI506816"
"Crabp1.11",1.21625545423124e-12,-1.25989756102449,0.109,0.499,4.01510250550818e-08,"Endothelial","Crabp1"
"Hpf1",1.53495587620951e-12,-0.61756962576816,0.409,0.788,5.06719633854285e-08,"Endothelial","Hpf1"
"Ctps",1.94185977180448e-12,-0.524016450282562,0.273,0.656,6.41046747868096e-08,"Endothelial","Ctps"
"Trim59",2.07721250863112e-12,-0.503173245448479,0.182,0.578,6.85729393349306e-08,"Endothelial","Trim59"
"Bccip",2.17435001092044e-12,-0.560450924470557,0.345,0.746,7.17796425605054e-08,"Endothelial","Bccip"
"Adk",2.25442637033789e-12,-0.557473772749891,0.209,0.606,7.44231233375945e-08,"Endothelial","Adk"
"Nme3.1",2.32169662752146e-12,-0.521608154135241,0.2,0.599,7.66438490677386e-08,"Endothelial","Nme3"
"Sms",2.770123308491e-12,-0.58986034337814,0.345,0.729,9.14473106599048e-08,"Endothelial","Sms"
"Ccna2",2.83566482303119e-12,-0.508815795309193,0.318,0.743,9.36109671379055e-08,"Endothelial","Ccna2"
"Car2.4",2.86268355208689e-12,0.866767265585802,0.482,0.19,9.45029094214924e-08,"Endothelial","Car2"
"Cd24a.4",2.86628596239156e-12,-0.753190775834089,0.564,0.863,9.46218321904702e-08,"Endothelial","Cd24a"
"Xbp1",2.90083211670533e-12,0.663296307976921,0.518,0.261,9.57622698366765e-08,"Endothelial","Xbp1"
"Gart.2",3.07638108523781e-12,-0.596284351271933,0.245,0.685,1.01557492385871e-07,"Endothelial","Gart"
"Ddt",3.25444666491591e-12,-0.630894191961271,0.618,0.877,1.07435793302204e-07,"Endothelial","Ddt"
"Srsf6",3.46521911169616e-12,-0.592465480708092,0.736,0.953,1.14393813315314e-07,"Endothelial","Srsf6"
"Hoxb8.11",3.54042712149443e-12,-0.740771836768517,0.182,0.533,1.16876580134774e-07,"Endothelial","Hoxb8"
"Ccnb1.1",3.86074867368354e-12,-0.627496037078799,0.318,0.696,1.27451035215641e-07,"Endothelial","Ccnb1"
"H2ax",4.18972309292945e-12,-0.71724026954248,0.7,0.936,1.38311138743787e-07,"Endothelial","H2ax"
"St3gal1",4.22296799194007e-12,0.519105679208642,0.291,0.07,1.39408619349926e-07,"Endothelial","St3gal1"
"Ccdc34",4.62975686943465e-12,-0.642663689272641,0.564,0.905,1.52837533773777e-07,"Endothelial","Ccdc34"
"Akap12.6",4.64896369392919e-12,0.887834370246891,0.591,0.304,1.5347158946399e-07,"Endothelial","Akap12"
"Exosc7",5.27795763824365e-12,-0.534403659428899,0.418,0.762,1.74235937553699e-07,"Endothelial","Exosc7"
"Zic2.8",5.34459300270387e-12,-0.569996314469933,0.164,0.515,1.7643570420526e-07,"Endothelial","Zic2"
"Orc6",5.36344449128718e-12,-0.528318990525713,0.373,0.768,1.77058029546372e-07,"Endothelial","Orc6"
"Eif4ebp2",5.95644379218228e-12,-0.523431921669844,0.418,0.776,1.96634122467522e-07,"Endothelial","Eif4ebp2"
"Sae1.1",6.05601375021363e-12,-0.561822177749151,0.582,0.91,1.99921125922052e-07,"Endothelial","Sae1"
